symbol,period,item_code,item_name_tr,item_name_en,value
VESBE,2020/12,1A,Dönen Varlıklar,CURRENT ASSETS,755683937.0
VESBE,2020/12,1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,29062252.0
VESBE,2020/12,1AB,Finansal Yatırımlar,Short-Term Financial Investments,0.0
VESBE,2020/12,1AC,Ticari Alacaklar,Short-Term Trade Receivables,442099775.0
VESBE,2020/12,1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,0.0
VESBE,2020/12,1AE,Diğer Alacaklar,Short-Term Other Receivables,146131285.0
VESBE,2020/12,1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
VESBE,2020/12,1AF,Stoklar,Inventories,128156928.0
VESBE,2020/12,1AG,Canlı Varlıklar,Short-Term Live Assets,0.0
VESBE,2020/12,1AH,Diğer Dönen Varlıklar,Other Current Assets,10233697.0
VESBE,2020/12,1AI,(Ara Toplam),(Subtotal),755683937.0
VESBE,2020/12,1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,0.0
VESBE,2020/12,1AK,Duran Varlıklar,LONG TERM ASSETS,351584081.0
VESBE,2020/12,1B,Ticari Alacaklar,Trade Receivables,0.0
VESBE,2020/12,1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,0.0
VESBE,2020/12,1BB,Diğer Alacaklar,Other Receivables,605433.0
VESBE,2020/12,1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
VESBE,2020/12,1BC,Finansal Yatırımlar,Financial Investments,0.0
VESBE,2020/12,1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,0.0
VESBE,2020/12,1BE,Canlı Varlıklar,Long-Term Live Assets,0.0
VESBE,2020/12,1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,0.0
VESBE,2020/12,1BFA,Stoklar,Stoklar,0.0
VESBE,2020/12,1BFAA,Kullanım Hakkı Varlıkları,nan,20035788.0
VESBE,2020/12,1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,294684839.0
VESBE,2020/12,1BGA,Şerefiye,Goodwill,0.0
VESBE,2020/12,1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,29119835.0
VESBE,2020/12,1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,0.0
VESBE,2020/12,1BK,Diğer Duran Varlıklar,Other Long-Term Assets,7138187.0
VESBE,2020/12,1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,1107268018.0
VESBE,2020/12,1BM,KAYNAKLAR,LIABILITIES,0.0
VESBE,2020/12,2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,599872859.0
VESBE,2020/12,2AA,Finansal Borçlar,Short-Term Financial Loans,165923958.0
VESBE,2020/12,2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0.0
VESBE,2020/12,2AAGAA,Ticari Borçlar,Short-Term Trade Payables,386796319.0
VESBE,2020/12,2AAGAB,Diğer Borçlar,Other Short-Term Loans,27753710.0
VESBE,2020/12,2AAGAC,Müşteri Söz. Doğan Yük.,nan,0.0
VESBE,2020/12,2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,0.0
VESBE,2020/12,2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,0.0
VESBE,2020/12,2AAGCA,Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),nan,0.0
VESBE,2020/12,2AAGD,Dönem Karı Vergi Yükümlülüğü,Taxation Liabilities on Income (-),327203.0
VESBE,2020/12,2AAGE,Borç Karşılıkları,Short-Term Provisions,1301546.0
VESBE,2020/12,2AAGF,Diğer Kısa Vadeli Yükümlülükler,Other Short-Term Liabilities,17770124.0
VESBE,2020/12,2AAGG,(Ara Toplam),(Subtotal),599872859.0
VESBE,2020/12,2AAGH,Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,Liabilities on Assets to be Sold,0.0
VESBE,2020/12,2B,Uzun Vadeli Yükümlülükler,LONG TERM LIABILITIES,55101242.0
VESBE,2020/12,2BA,Finansal Borçlar,Long-Term Financial Loans,27948256.0
VESBE,2020/12,2BB,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0.0
VESBE,2020/12,2BBA,Ticari Borçlar,Long-Term Trade Payables,8312861.0
VESBE,2020/12,2BBB,Diğer Borçlar,Other Long-Term Loans,0.0
VESBE,2020/12,2BBBA,Müşteri Söz.Doğan Yük.,nan,0.0
VESBE,2020/12,2BC,Finans Sektörü Faaliyetlerinden Borçlar,Long-Term Loans from Financial Operations,0.0
VESBE,2020/12,2BD,Devlet Teşvik ve Yardımları,Long-Term Government Promotions and Aids,0.0
VESBE,2020/12,2BDA,Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),nan,0.0
VESBE,2020/12,2BE,Uzun vadeli karşılıklar,Long-Term Provisions,11534705.0
VESBE,2020/12,2BF,Çalışanlara Sağlanan Faydalara İliş.Karş.,Provisions for Retirment Pay,0.0
VESBE,2020/12,2BG,Ertelenmiş Vergi Yükümlülüğü,Deferred Tax Liabilities,7305421.0
VESBE,2020/12,2BH,Diğer Uzun Vadeli Yükümlülükler,Other Long-Term Liabilities,0.0
VESBE,2020/12,2N,Özkaynaklar,SHAREHOLDERS EQUITY,452293917.0
VESBE,2020/12,2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,452293917.0
VESBE,2020/12,2OA,Ödenmiş Sermaye,Share Capital,25562716.0
VESBE,2020/12,2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,0.0
VESBE,2020/12,2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,14669097.0
VESBE,2020/12,2OCB,Değer Artış Fonları,Market Value Surpluses,0.0
VESBE,2020/12,2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,0.0
VESBE,2020/12,2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,25184657.0
VESBE,2020/12,2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),106593297.0
VESBE,2020/12,2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),179114992.0
VESBE,2020/12,2OD,Diğer Özsermaye Kalemleri,Other Sholders Equity Items,101169158.0
VESBE,2020/12,2ODA,Azınlık Payları,Minority Interests,0.0
