symbol,period,item_code,item_name_tr,item_name_en,value
PAPIL,2020/12,1A,Dönen Varlıklar,CURRENT ASSETS,11717921.0
PAPIL,2020/12,1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,9769965.0
PAPIL,2020/12,1AB,Finansal Yatırımlar,Short-Term Financial Investments,0.0
PAPIL,2020/12,1AC,Ticari Alacaklar,Short-Term Trade Receivables,231786.0
PAPIL,2020/12,1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,0.0
PAPIL,2020/12,1AE,Diğer Alacaklar,Short-Term Other Receivables,1654.0
PAPIL,2020/12,1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
PAPIL,2020/12,1AF,Stoklar,Inventories,1429110.0
PAPIL,2020/12,1AG,Canlı Varlıklar,Short-Term Live Assets,0.0
PAPIL,2020/12,1AH,Diğer Dönen Varlıklar,Other Current Assets,285406.0
PAPIL,2020/12,1AI,(Ara Toplam),(Subtotal),11717921.0
PAPIL,2020/12,1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,0.0
PAPIL,2020/12,1AK,Duran Varlıklar,LONG TERM ASSETS,1013212.0
PAPIL,2020/12,1B,Ticari Alacaklar,Trade Receivables,0.0
PAPIL,2020/12,1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,0.0
PAPIL,2020/12,1BB,Diğer Alacaklar,Other Receivables,0.0
PAPIL,2020/12,1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
PAPIL,2020/12,1BC,Finansal Yatırımlar,Financial Investments,0.0
PAPIL,2020/12,1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,0.0
PAPIL,2020/12,1BE,Canlı Varlıklar,Long-Term Live Assets,0.0
PAPIL,2020/12,1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,0.0
PAPIL,2020/12,1BFA,Stoklar,Stoklar,0.0
PAPIL,2020/12,1BFAA,Kullanım Hakkı Varlıkları,nan,189994.0
PAPIL,2020/12,1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,92435.0
PAPIL,2020/12,1BGA,Şerefiye,Goodwill,0.0
PAPIL,2020/12,1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,443944.0
PAPIL,2020/12,1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,286840.0
PAPIL,2020/12,1BK,Diğer Duran Varlıklar,Other Long-Term Assets,0.0
PAPIL,2020/12,1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,12731133.0
PAPIL,2020/12,1BM,KAYNAKLAR,LIABILITIES,0.0
PAPIL,2020/12,2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,400233.0
PAPIL,2020/12,2AA,Finansal Borçlar,Short-Term Financial Loans,87304.0
PAPIL,2020/12,2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0.0
PAPIL,2020/12,2AAGAA,Ticari Borçlar,Short-Term Trade Payables,41367.0
