symbol,period,item_code,item_name_tr,item_name_en,value
MGROS,2022/12,1A,Dönen Varlıklar,CURRENT ASSETS,1795037956.0
MGROS,2022/12,1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,675424087.0
MGROS,2022/12,1AB,Finansal Yatırımlar,Short-Term Financial Investments,34137359.0
MGROS,2022/12,1AC,Ticari Alacaklar,Short-Term Trade Receivables,42861200.0
MGROS,2022/12,1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,0.0
MGROS,2022/12,1AE,Diğer Alacaklar,Short-Term Other Receivables,5457346.0
MGROS,2022/12,1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
MGROS,2022/12,1AF,Stoklar,Inventories,989786248.0
MGROS,2022/12,1AG,Canlı Varlıklar,Short-Term Live Assets,0.0
MGROS,2022/12,1AH,Diğer Dönen Varlıklar,Other Current Assets,47371717.0
MGROS,2022/12,1AI,(Ara Toplam),(Subtotal),1795037956.0
MGROS,2022/12,1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,0.0
MGROS,2022/12,1AK,Duran Varlıklar,LONG TERM ASSETS,2562222240.0
MGROS,2022/12,1B,Ticari Alacaklar,Trade Receivables,0.0
MGROS,2022/12,1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,0.0
MGROS,2022/12,1BB,Diğer Alacaklar,Other Receivables,51285127.0
MGROS,2022/12,1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
MGROS,2022/12,1BC,Finansal Yatırımlar,Financial Investments,53028347.0
MGROS,2022/12,1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,0.0
MGROS,2022/12,1BE,Canlı Varlıklar,Long-Term Live Assets,0.0
MGROS,2022/12,1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,0.0
MGROS,2022/12,1BFA,Stoklar,Stoklar,0.0
MGROS,2022/12,1BFAA,Kullanım Hakkı Varlıkları,nan,765929159.0
MGROS,2022/12,1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,893702114.0
