symbol,period,item_code,item_name_tr,item_name_en,value
INDES,2020/12,1A,Dönen Varlıklar,CURRENT ASSETS,528315171.0
INDES,2020/12,1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,177454022.0
INDES,2020/12,1AB,Finansal Yatırımlar,Short-Term Financial Investments,0.0
INDES,2020/12,1AC,Ticari Alacaklar,Short-Term Trade Receivables,270951973.0
INDES,2020/12,1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,0.0
INDES,2020/12,1AE,Diğer Alacaklar,Short-Term Other Receivables,202430.0
INDES,2020/12,1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
INDES,2020/12,1AF,Stoklar,Inventories,68527659.0
INDES,2020/12,1AG,Canlı Varlıklar,Short-Term Live Assets,0.0
INDES,2020/12,1AH,Diğer Dönen Varlıklar,Other Current Assets,11179086.0
INDES,2020/12,1AI,(Ara Toplam),(Subtotal),528315171.0
INDES,2020/12,1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,0.0
INDES,2020/12,1AK,Duran Varlıklar,LONG TERM ASSETS,18104453.0
INDES,2020/12,1B,Ticari Alacaklar,Trade Receivables,0.0
INDES,2020/12,1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,0.0
INDES,2020/12,1BB,Diğer Alacaklar,Other Receivables,5239.0
INDES,2020/12,1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
INDES,2020/12,1BC,Finansal Yatırımlar,Financial Investments,0.0
INDES,2020/12,1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,0.0
INDES,2020/12,1BE,Canlı Varlıklar,Long-Term Live Assets,0.0
INDES,2020/12,1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,6809610.0
INDES,2020/12,1BFA,Stoklar,Stoklar,0.0
INDES,2020/12,1BFAA,Kullanım Hakkı Varlıkları,nan,2043158.0
INDES,2020/12,1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,3620195.0
INDES,2020/12,1BGA,Şerefiye,Goodwill,255318.0
INDES,2020/12,1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,2113216.0
INDES,2020/12,1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,3257718.0
INDES,2020/12,1BK,Diğer Duran Varlıklar,Other Long-Term Assets,0.0
INDES,2020/12,1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,546419624.0
INDES,2020/12,1BM,KAYNAKLAR,LIABILITIES,0.0
INDES,2020/12,2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,454056342.0
INDES,2020/12,2AA,Finansal Borçlar,Short-Term Financial Loans,114870790.0
INDES,2020/12,2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0.0
INDES,2020/12,2AAGAA,Ticari Borçlar,Short-Term Trade Payables,308453509.0
INDES,2020/12,2AAGAB,Diğer Borçlar,Other Short-Term Loans,4366347.0
INDES,2020/12,2AAGAC,Müşteri Söz. Doğan Yük.,nan,0.0
INDES,2020/12,2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,0.0
INDES,2020/12,2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,0.0
INDES,2020/12,2AAGCA,Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),nan,13822524.0
INDES,2020/12,2AAGD,Dönem Karı Vergi Yükümlülüğü,Taxation Liabilities on Income (-),2973566.0
INDES,2020/12,2AAGE,Borç Karşılıkları,Short-Term Provisions,5705899.0
INDES,2020/12,2AAGF,Diğer Kısa Vadeli Yükümlülükler,Other Short-Term Liabilities,3863708.0
INDES,2020/12,2AAGG,(Ara Toplam),(Subtotal),454056342.0
INDES,2020/12,2AAGH,Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,Liabilities on Assets to be Sold,0.0
INDES,2020/12,2B,Uzun Vadeli Yükümlülükler,LONG TERM LIABILITIES,2634087.0
INDES,2020/12,2BA,Finansal Borçlar,Long-Term Financial Loans,1452694.0
INDES,2020/12,2BB,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0.0
INDES,2020/12,2BBA,Ticari Borçlar,Long-Term Trade Payables,0.0
INDES,2020/12,2BBB,Diğer Borçlar,Other Long-Term Loans,0.0
INDES,2020/12,2BBBA,Müşteri Söz.Doğan Yük.,nan,0.0
INDES,2020/12,2BC,Finans Sektörü Faaliyetlerinden Borçlar,Long-Term Loans from Financial Operations,0.0
INDES,2020/12,2BD,Devlet Teşvik ve Yardımları,Long-Term Government Promotions and Aids,0.0
INDES,2020/12,2BDA,Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),nan,0.0
INDES,2020/12,2BE,Uzun vadeli karşılıklar,Long-Term Provisions,1181393.0
INDES,2020/12,2BF,Çalışanlara Sağlanan Faydalara İliş.Karş.,Provisions for Retirment Pay,0.0
INDES,2020/12,2BG,Ertelenmiş Vergi Yükümlülüğü,Deferred Tax Liabilities,0.0
INDES,2020/12,2BH,Diğer Uzun Vadeli Yükümlülükler,Other Long-Term Liabilities,0.0
INDES,2020/12,2N,Özkaynaklar,SHAREHOLDERS EQUITY,89729196.0
INDES,2020/12,2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,74813427.0
INDES,2020/12,2OA,Ödenmiş Sermaye,Share Capital,7534274.0
INDES,2020/12,2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,0.0
INDES,2020/12,2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,21070.0
INDES,2020/12,2OCB,Değer Artış Fonları,Market Value Surpluses,0.0
INDES,2020/12,2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,3128416.0
INDES,2020/12,2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,4799150.0
INDES,2020/12,2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),41884342.0
INDES,2020/12,2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),19285825.0
INDES,2020/12,2OD,Diğer Özsermaye Kalemleri,Other Sholders Equity Items,-1839650.0
INDES,2020/12,2ODA,Azınlık Payları,Minority Interests,14915769.0
INDES,2020/12,2ODB,TOPLAM KAYNAKLAR,TOTAL LIABILITIES AND S.HOLDERS EQUITY,546419624.0
INDES,2020/12,3B,Sürdürülen Faaliyetler,Continuing Operations,0.0
INDES,2020/12,3C,Satış Gelirleri,Net Sales,1459260703.0
INDES,2020/12,3CA,Satışların Maliyeti (-),Cost Of Sales,-1404376415.0
INDES,2020/12,3CAA,Ticari Faaliyetlerden Diğer Kar (Zarar),Other Profit (Loss) from Trade Operations,0.0
INDES,2020/12,3CAB,Ticari Faaliyetlerden Brüt Kar (Zarar),Gross Profit (Loss) from Trade Operations,54884287.0
INDES,2020/12,3CAC,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler","Proceeds from Interest, Fee, Premium, Commission and Other",0.0
INDES,2020/12,3CAD,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)","Expenses from Interest, Fee, Premium, Commission and Other",0.0
INDES,2020/12,3CAE,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),Other Profit (Loss) from Financial Operations,0.0
INDES,2020/12,3CAF,Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),Gross Profit (Loss) from Financial Operations,0.0
INDES,2020/12,3CB,Diğer Gelir ve Giderler,Other Income (Expenses),0.0
INDES,2020/12,3D,BRÜT KAR (ZARAR),GROSS PROFIT (LOSS),54884287.0
